"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2007","2918.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2008","3347.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2009","3000.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2010","3160.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2011","3327.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2012","4162.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2013","4651.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2014","4848.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2015","4632.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2016","4784.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2017","5127.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2018","5003.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2019","5229.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2020","5061.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2021","6057.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2022","7186.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","417","KGZ","Kyrgyzstan","2023","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2005","10478.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2006","12013.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2007","13205.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2008","14220.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2009","13051.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2010","14084.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2011","14781.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2012","15767.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2013","17309.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2014","17968.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2015","18592.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2016","20054.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2017","21498.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2018","22857.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2019","24762.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2020","25012.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2021","27571.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2022","31074.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","428","LVA","Latvia","2023","32824.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2005","59082.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2006","65629.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2007","72781.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2008","73703.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2009","68355.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2010","72727.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2011","72019.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2012","74361.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2013","79823.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2014","83137.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2015","84633.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2016","85144.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2017","89294.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2018","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2019","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2020","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2021","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2022","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","438","LIE","Liechtenstein","2023","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2005","12020.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2006","13717.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2007","15416.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2008","17283.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2009","16128.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2010","16689.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2011","18238.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2012","19436.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2013","20752.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2014","21779.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2015","22624.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2016","24305.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2017","25941.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2018","27637.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2019","30486.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2020","30702.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2021","34239.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2022","37757.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","440","LTU","Lithuania","2023","39442.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2005","37733.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2006","40514.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2007","41497.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2008","44199.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2009","44700.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2010","45273.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2011","47579.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2012","48857.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2013","49899.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2014","51168.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2015","52333.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2016","54566.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2017","56752.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2018","58605.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2019","61560.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2020","59383.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2021","65905.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2022","70374.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","442","LUX","Luxembourg","2023","73497.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2005","18289.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2006","19312.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2007","20154.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2008","21469.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2009","21475.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2010","22293.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2011","23427.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2012","24077.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2013","24826.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2014","25158.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2015","25417.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2016","26680.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2017","27729.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2018","29717.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2019","32365.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2020","31052.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2021","34732.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2022","38109.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","470","MLT","Malta","2023","41950.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2005","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2006","91882.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2007","106610.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2008","110026.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2009","102158.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2010","106355.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2011","115376.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2012","116255.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2013","131205.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2014","138654.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2015","142450.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2016","149667.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2017","145942.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2018","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2019","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2020","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2021","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2022","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","492","MCO","Monaco","2023","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2005","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2006","11765.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2007","13397.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2008","15422.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2009","13463.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2010","14110.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2011","14783.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2012","14319.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2013","14858.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2014","15226.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2015","15909.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2016","17361.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2017","18154.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2018","19559.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2019","21275.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2020","21572.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2021","22402.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2022","25755.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","499","MNE","Montenegro","2023","28370.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2005","26706.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2006","28839.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2007","30567.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2008","32108.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2009","32053.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2010","32381.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2011","33605.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2012","34148.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2013","35504.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2014","35445.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2015","35757.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2016","36879.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2017","38706.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2018","40564.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2019","42567.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2020","42813.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2021","47182.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2022","52829.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","528","NLD","Netherlands","2023","55621.4",
